"","rep","sim","recap","mut","sample","T2","T1","CS","AS","NE","Na","Nc","Ns","mut_rate","POP_SIZE","P_D","DISPERSAL_SIGMA","YEAR_SHAPE"
"23","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_229270_929729_2","3196764404030","229270","929729","2",414619.262232729,520790.022491745,0.493620368211795,0.464081917773666,65665.0102726248,7319.57150953131,10955.6824184118,12128.0423440941,3.11551400570302e-09,137.6197,0.0909,1.2973,1.8404
"24","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_229270_929729_3","3196764404030","229270","929729","3",414619.262232729,520790.022491745,0.493620368211795,0.464081917773666,65665.0102726248,7319.57150953131,10955.6824184118,12128.0423440941,3.11551400570302e-09,137.6197,0.0909,1.2973,1.8404
"25","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_229270_929729_4","3196764404030","229270","929729","4",414619.262232729,520790.022491745,0.493620368211795,0.464081917773666,65665.0102726248,7319.57150953131,10955.6824184118,12128.0423440941,3.11551400570302e-09,137.6197,0.0909,1.2973,1.8404
"26","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_432969_0","3196764404030","316260","432969","0",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,NA,137.6197,0.0909,1.2973,1.8404
"27","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_432969_1","3196764404030","316260","432969","1",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.32368962887695e-09,137.6197,0.0909,1.2973,1.8404
"28","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_432969_2","3196764404030","316260","432969","2",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.32368962887695e-09,137.6197,0.0909,1.2973,1.8404
"29","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_432969_3","3196764404030","316260","432969","3",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.32368962887695e-09,137.6197,0.0909,1.2973,1.8404
"30","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_432969_4","3196764404030","316260","432969","4",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.32368962887695e-09,137.6197,0.0909,1.2973,1.8404
"31","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_587755_0","3196764404030","316260","587755","0",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.21488380630554e-09,137.6197,0.0909,1.2973,1.8404
"32","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_587755_1","3196764404030","316260","587755","1",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.38870179646619e-09,137.6197,0.0909,1.2973,1.8404
"33","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_587755_2","3196764404030","316260","587755","2",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.38870179646619e-09,137.6197,0.0909,1.2973,1.8404
"34","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_587755_3","3196764404030","316260","587755","3",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.38870179646619e-09,137.6197,0.0909,1.2973,1.8404
"35","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_587755_4","3196764404030","316260","587755","4",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.38870179646619e-09,137.6197,0.0909,1.2973,1.8404
"36","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_625372_0","3196764404030","316260","625372","0",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.32368962887695e-09,137.6197,0.0909,1.2973,1.8404
"37","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_625372_1","3196764404030","316260","625372","1",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,4.94805981413636e-09,137.6197,0.0909,1.2973,1.8404
"38","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_625372_2","3196764404030","316260","625372","2",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,4.94805981413636e-09,137.6197,0.0909,1.2973,1.8404
"39","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_625372_3","3196764404030","316260","625372","3",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,4.94805981413636e-09,137.6197,0.0909,1.2973,1.8404
"40","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_625372_4","3196764404030","316260","625372","4",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,4.94805981413636e-09,137.6197,0.0909,1.2973,1.8404
"41","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_79255_0","3196764404030","316260","79255","0",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,4.94805981413636e-09,137.6197,0.0909,1.2973,1.8404
"42","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_79255_1","3196764404030","316260","79255","1",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.21488380630554e-09,137.6197,0.0909,1.2973,1.8404
"43","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_79255_2","3196764404030","316260","79255","2",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.21488380630554e-09,137.6197,0.0909,1.2973,1.8404
"44","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_79255_3","3196764404030","316260","79255","3",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.21488380630554e-09,137.6197,0.0909,1.2973,1.8404
"45","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_79255_4","3196764404030","316260","79255","4",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.21488380630554e-09,137.6197,0.0909,1.2973,1.8404
"46","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_854097_0","3196764404030","316260","854097","0",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,3.38870179646619e-09,137.6197,0.0909,1.2973,1.8404
"47","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_854097_1","3196764404030","316260","854097","1",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,2.35465466367581e-09,137.6197,0.0909,1.2973,1.8404
"48","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_854097_2","3196764404030","316260","854097","2",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,2.35465466367581e-09,137.6197,0.0909,1.2973,1.8404
"49","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_854097_3","3196764404030","316260","854097","3",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,2.35465466367581e-09,137.6197,0.0909,1.2973,1.8404
"50","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_316260_854097_4","3196764404030","316260","854097","4",378691.494410884,518916.372075382,0.559184650749476,0.381898311287323,71828.5489560665,5369.41533119732,2321.19154645099,12136.3918108157,2.35465466367581e-09,137.6197,0.0909,1.2973,1.8404
"51","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_231968_0","3196764404030","535056","231968","0",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,3.34547575549726e-09,137.6197,0.0909,1.2973,1.8404
"52","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_231968_1","3196764404030","535056","231968","1",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.70816401161466e-09,137.6197,0.0909,1.2973,1.8404
"53","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_231968_2","3196764404030","535056","231968","2",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.70816401161466e-09,137.6197,0.0909,1.2973,1.8404
"54","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_231968_3","3196764404030","535056","231968","3",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.70816401161466e-09,137.6197,0.0909,1.2973,1.8404
"55","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_231968_4","3196764404030","535056","231968","4",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.70816401161466e-09,137.6197,0.0909,1.2973,1.8404
"56","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_265211_0","3196764404030","535056","265211","0",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,NA,137.6197,0.0909,1.2973,1.8404
"57","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_265211_1","3196764404030","535056","265211","1",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.34470638724664e-09,137.6197,0.0909,1.2973,1.8404
"58","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_265211_2","3196764404030","535056","265211","2",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.34470638724664e-09,137.6197,0.0909,1.2973,1.8404
"59","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_265211_3","3196764404030","535056","265211","3",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.34470638724664e-09,137.6197,0.0909,1.2973,1.8404
"60","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_265211_4","3196764404030","535056","265211","4",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.34470638724664e-09,137.6197,0.0909,1.2973,1.8404
"61","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_536307_0","3196764404030","535056","536307","0",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.34470638724664e-09,137.6197,0.0909,1.2973,1.8404
"62","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_536307_1","3196764404030","535056","536307","1",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,3.34547575549726e-09,137.6197,0.0909,1.2973,1.8404
"63","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_536307_2","3196764404030","535056","536307","2",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,3.34547575549726e-09,137.6197,0.0909,1.2973,1.8404
"64","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_536307_3","3196764404030","535056","536307","3",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,3.34547575549726e-09,137.6197,0.0909,1.2973,1.8404
"65","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_536307_4","3196764404030","535056","536307","4",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,3.34547575549726e-09,137.6197,0.0909,1.2973,1.8404
"66","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_783612_0","3196764404030","535056","783612","0",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.29403917883813e-09,137.6197,0.0909,1.2973,1.8404
"67","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_783612_1","3196764404030","535056","783612","1",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.18304419253459e-09,137.6197,0.0909,1.2973,1.8404
"68","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_783612_2","3196764404030","535056","783612","2",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.18304419253459e-09,137.6197,0.0909,1.2973,1.8404
"69","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_783612_3","3196764404030","535056","783612","3",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.18304419253459e-09,137.6197,0.0909,1.2973,1.8404
"70","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_783612_4","3196764404030","535056","783612","4",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.18304419253459e-09,137.6197,0.0909,1.2973,1.8404
"71","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_984689_0","3196764404030","535056","984689","0",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.70816401161466e-09,137.6197,0.0909,1.2973,1.8404
"72","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_984689_1","3196764404030","535056","984689","1",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.29403917883813e-09,137.6197,0.0909,1.2973,1.8404
"73","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_984689_2","3196764404030","535056","984689","2",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.29403917883813e-09,137.6197,0.0909,1.2973,1.8404
"74","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_984689_3","3196764404030","535056","984689","3",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.29403917883813e-09,137.6197,0.0909,1.2973,1.8404
"75","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_535056_984689_4","3196764404030","535056","984689","4",375052.351323118,538160.556967176,0.53892858892934,0.408704188081134,61588.0500003437,5290.64337641315,12120.3324683649,12135.4456055065,4.29403917883813e-09,137.6197,0.0909,1.2973,1.8404
"76","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_336997_0","3196764404030","67948","336997","0",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.58203935926459e-09,137.6197,0.0909,1.2973,1.8404
"77","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_336997_1","3196764404030","67948","336997","1",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.00782384147199e-09,137.6197,0.0909,1.2973,1.8404
"78","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_336997_2","3196764404030","67948","336997","2",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.00782384147199e-09,137.6197,0.0909,1.2973,1.8404
"79","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_336997_3","3196764404030","67948","336997","3",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.00782384147199e-09,137.6197,0.0909,1.2973,1.8404
"80","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_336997_4","3196764404030","67948","336997","4",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.00782384147199e-09,137.6197,0.0909,1.2973,1.8404
"81","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_40978_0","3196764404030","67948","40978","0",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.00782384147199e-09,137.6197,0.0909,1.2973,1.8404
"82","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_40978_1","3196764404030","67948","40978","1",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,3.8964346842262e-09,137.6197,0.0909,1.2973,1.8404
"83","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_40978_2","3196764404030","67948","40978","2",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,3.8964346842262e-09,137.6197,0.0909,1.2973,1.8404
"84","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_40978_3","3196764404030","67948","40978","3",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,3.8964346842262e-09,137.6197,0.0909,1.2973,1.8404
"85","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_40978_4","3196764404030","67948","40978","4",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,3.8964346842262e-09,137.6197,0.0909,1.2973,1.8404
"86","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_797059_0","3196764404030","67948","797059","0",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,3.8964346842262e-09,137.6197,0.0909,1.2973,1.8404
"87","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_797059_1","3196764404030","67948","797059","1",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.50690787782753e-09,137.6197,0.0909,1.2973,1.8404
"88","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_797059_2","3196764404030","67948","797059","2",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.50690787782753e-09,137.6197,0.0909,1.2973,1.8404
"89","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_797059_3","3196764404030","67948","797059","3",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.50690787782753e-09,137.6197,0.0909,1.2973,1.8404
"90","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_797059_4","3196764404030","67948","797059","4",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.50690787782753e-09,137.6197,0.0909,1.2973,1.8404
"91","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_900453_0","3196764404030","67948","900453","0",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,3.19928587733702e-09,137.6197,0.0909,1.2973,1.8404
"92","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_900453_1","3196764404030","67948","900453","1",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.58203935926459e-09,137.6197,0.0909,1.2973,1.8404
"93","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_900453_2","3196764404030","67948","900453","2",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.58203935926459e-09,137.6197,0.0909,1.2973,1.8404
"94","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_900453_3","3196764404030","67948","900453","3",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.58203935926459e-09,137.6197,0.0909,1.2973,1.8404
"95","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_900453_4","3196764404030","67948","900453","4",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,2.58203935926459e-09,137.6197,0.0909,1.2973,1.8404
"96","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_936985_0","3196764404030","67948","936985","0",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,NA,137.6197,0.0909,1.2973,1.8404
"97","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_936985_1","3196764404030","67948","936985","1",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,3.19928587733702e-09,137.6197,0.0909,1.2973,1.8404
"98","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_936985_2","3196764404030","67948","936985","2",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,3.19928587733702e-09,137.6197,0.0909,1.2973,1.8404
"99","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_936985_3","3196764404030","67948","936985","3",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,3.19928587733702e-09,137.6197,0.0909,1.2973,1.8404
"100","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_67948_936985_4","3196764404030","67948","936985","4",381591.906771922,576015.621523144,0.414859935381124,0.553445959231782,47496.7129440137,7300.13315682151,8120.62566045875,12094.9139062762,3.19928587733702e-09,137.6197,0.0909,1.2973,1.8404
"101","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_878178_286699_0","3196764404030","878178","286699","0",394462.536659334,622707.157324196,0.577375222824372,0.358745506065476,35226.0490410823,5284.59286232538,8344.99614274822,12122.9738704687,NA,137.6197,0.0909,1.2973,1.8404
"102","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_878178_286699_1","3196764404030","878178","286699","1",394462.536659334,622707.157324196,0.577375222824372,0.358745506065476,35226.0490410823,5284.59286232538,8344.99614274822,12122.9738704687,4.84906872935734e-09,137.6197,0.0909,1.2973,1.8404
"103","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_878178_286699_2","3196764404030","878178","286699","2",394462.536659334,622707.157324196,0.577375222824372,0.358745506065476,35226.0490410823,5284.59286232538,8344.99614274822,12122.9738704687,4.84906872935734e-09,137.6197,0.0909,1.2973,1.8404
"104","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_878178_286699_3","3196764404030","878178","286699","3",394462.536659334,622707.157324196,0.577375222824372,0.358745506065476,35226.0490410823,5284.59286232538,8344.99614274822,12122.9738704687,4.84906872935734e-09,137.6197,0.0909,1.2973,1.8404
"105","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_878178_286699_4","3196764404030","878178","286699","4",394462.536659334,622707.157324196,0.577375222824372,0.358745506065476,35226.0490410823,5284.59286232538,8344.99614274822,12122.9738704687,4.84906872935734e-09,137.6197,0.0909,1.2973,1.8404
"106","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_878178_334558_0","3196764404030","878178","334558","0",394462.536659334,622707.157324196,0.577375222824372,0.358745506065476,35226.0490410823,5284.59286232538,8344.99614274822,12122.9738704687,4.84906872935734e-09,137.6197,0.0909,1.2973,1.8404
"107","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_878178_334558_1","3196764404030","878178","334558","1",394462.536659334,622707.157324196,0.577375222824372,0.358745506065476,35226.0490410823,5284.59286232538,8344.99614274822,12122.9738704687,5.44384711638668e-09,137.6197,0.0909,1.2973,1.8404
"108","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_878178_334558_2","3196764404030","878178","334558","2",394462.536659334,622707.157324196,0.577375222824372,0.358745506065476,35226.0490410823,5284.59286232538,8344.99614274822,12122.9738704687,5.44384711638668e-09,137.6197,0.0909,1.2973,1.8404
"109","post_21000_2022-12-05//run_2022-12-05_000001/sim_3196764404030_stats_mut/stats_878178_334558_3","3196764404030","878178","334558","3",394462.536659334,622707.157324196,0.577375222824372,0.358745506065476,35226.0490410823,5284.59286232538,8344.99614274822,12122.9738704687,5.44384711638668e-09,137.6197,0.0909,1.2973,1.8404
